Area,Genre,Name,Platform,Publisher,SumofRank,SumOfSales,Year
EU_Sales,Action,Dynasty Warriors 8: Empires,PS3,Tecmo Koei,11217,0,2014
EU_Sales,Action,Dynasty Warriors 8: Empires,PS4,Tecmo Koei,8027,0.07,2014
EU_Sales,Action,Dynasty Warriors 8: Empires,PSV,Tecmo Koei,15491,0,2015
EU_Sales,Action,Dynasty Warriors 8: Empires,XOne,Tecmo Koei,12060,0.02,2014
EU_Sales,Action,Dynasty Warriors 8: Xtreme Legends,PS3,Tecmo Koei,8501,0.03,2013
EU_Sales,Action,Dynasty Warriors 8: Xtreme Legends,PS4,Tecmo Koei,5878,0.11,2014
EU_Sales,Action,Dynasty Warriors 8: Xtreme Legends,PSV,Tecmo Koei,8990,0.03,2013
EU_Sales,Action,Dynasty Warriors Next,PSV,Tecmo Koei,6424,0.07,2011
EU_Sales,Action,Dynasty Warriors Vs,3DS,Ackkstudios,12313,0,2012
EU_Sales,Action,Dynasty Warriors: Gundam 3,PS3,Tecmo Koei,3679,0.05,2010
EU_Sales,Action,Dynasty Warriors: Gundam 3,X360,Tecmo Koei,8135,0.04,2010
EU_Sales,Action,Dynasty Warriors: Gundam Reborn,PS3,Tecmo Koei,6996,0,2013
EU_Sales,Action,Dynasty Warriors: Gundam Reborn,PSV,Namco Bandai Games,9629,0,2013
EU_Sales,Action,Earth Defense Force 2: Invaders from Planet Space,PSP,D3Publisher,9172,0,2011
EU_Sales,Action,Earth Defense Force 2: Invaders from Planet Space,PSV,Xseed Games,10396,0.01,2014
EU_Sales,Action,Earth Defense Force 2017 Portable,PSV,D3Publisher,12391,0,2012
EU_Sales,Action,Earth Defense Force 2025.1: The Shadow of New Despair,PS4,D3Publisher,10675,0,2015
EU_Sales,Action,Ebikore Photo Kano Kiss,PSV,Kadokawa Games,14440,0,2015
EU_Sales,Action,El Shaddai: Ascension of the Metatron,PS3,Ignition Entertainment,6092,0.07,2011
EU_Sales,Action,El Shaddai: Ascension of the Metatron,X360,Ignition Entertainment,8487,0.05,2011
EU_Sales,Action,Elkrone no Atelier: Dear for Otomate,PSP,Idea Factory,15735,0,2012
EU_Sales,Action,Emily the Strange: Strangerous,DS,DTP Entertainment,11636,0.03,2011
EU_Sales,Action,Enslaved: Odyssey to the West,PS3,Namco Bandai Games,3520,0.24,2010
EU_Sales,Action,Enslaved: Odyssey to the West,X360,Namco Bandai Games,3675,0.19,2010
EU_Sales,Action,Epic Mickey 2: The Power of Two,PS3,Disney Interactive Studios,4012,0.2,2012
EU_Sales,Action,Epic Mickey 2: The Power of Two,Wii,Disney Interactive Studios,2019,0.23,2012
EU_Sales,Action,Epic Mickey 2: The Power of Two,WiiU,Disney Interactive Studios,6951,0.07,2012
EU_Sales,Action,Epic Mickey 2: The Power of Two,X360,Disney Interactive Studios,3749,0.17,2012
EU_Sales,Action,Epic Mickey: Power of Illusion,3DS,Disney Interactive Studios,4057,0.04,2012
EU_Sales,Action,Escape Dead Island,PS3,Deep Silver,11275,0.04,2014
EU_Sales,Action,Escape Dead Island,X360,Deep Silver,11180,0.05,2014
EU_Sales,Action,Eureka Seven AO: Jungfrau no Hanabanatachi,PS3,Namco Bandai Games,14751,0,2012
EU_Sales,Action,Euro Truck Simulator 2,PC,SCS Software,9372,0.12,2012
EU_Sales,Action,Even in a Game Listen to Me Girls. I Am Your Father!,PSP,Namco Bandai Games,14128,0,2012
EU_Sales,Action,Fairy Tail: Zelef Kakusei,PSP,Unknown,12061,0,2012
EU_Sales,Action,Fallout Anthology,PC,Bethesda Softworks,16366,0.01,2015
EU_Sales,Action,Famicom Remix Best Choice,3DS,Nintendo,13889,0,2015
EU_Sales,Action,Family Guy: Back to the Multiverse,PS3,Activision,6093,0.12,2012
EU_Sales,Action,Family Guy: Back to the Multiverse,X360,Activision,6652,0.09,2012
EU_Sales,Action,Farming Simulator 15 Expansion Pack,PC,Focus Home Interactive,16277,0.01,2015
EU_Sales,Action,Farming Simulator 2012,3DS,Excalibur Publishing,9128,0.12,2012
EU_Sales,Action,Fast & Furious: Showdown,PS3,Activision,14106,0.03,2013
EU_Sales,Action,Fast & Furious: Showdown,X360,Activision,13356,0.04,2013
EU_Sales,Action,Fat Princess: Fistful of Cake,PSP,Sony Computer Entertainment,9815,0.02,2010
EU_Sales,Action,Fatal Frame 2: Wii Edition,Wii,Nintendo,10450,0,2012
EU_Sales,Action,Fatal Frame: Maiden of Black Water,WiiU,Nintendo,10074,0.03,2014
EU_Sales,Action,Fate/Extra CCC,PSP,Marvelous Entertainment,9841,0,2013
EU_Sales,Action,Fate/kaleid liner Prisma Illya,3DS,Kadokawa Games,16383,0,2014
EU_Sales,Action,FIFA Soccer 13,3DS,Electronic Arts,6022,0.2,2012
EU_Sales,Action,FIFA Soccer 13,PC,Electronic Arts,4775,0.31,2012
EU_Sales,Action,FIFA Soccer 13,PS3,Electronic Arts,83,5.05,2012
EU_Sales,Action,FIFA Soccer 13,PSP,Electronic Arts,5131,0.19,2012
EU_Sales,Action,FIFA Soccer 13,PSV,Electronic Arts,4180,0.3,2012
EU_Sales,Action,FIFA Soccer 13,Wii,Electronic Arts,2830,0.46,2012
EU_Sales,Action,FIFA Soccer 13,WiiU,Electronic Arts,4120,0.26,2012
EU_Sales,Action,FIFA Soccer 13,X360,Electronic Arts,186,3.48,2012
EU_Sales,Action,Final Fantasy XIV: Heavensward,PC,Square Enix,15643,0.01,2015
EU_Sales,Action,Final Fantasy XIV: Heavensward,PS3,Square Enix,15271,0,2015
EU_Sales,Action,Final Fantasy XIV: Heavensward,PS4,Square Enix,9729,0.05,2015
EU_Sales,Action,Fireman Sam: Action Stations,DS,Avanquest Software,16304,0.01,2013
EU_Sales,Action,Fist of the North Star: Ken's Rage,PS3,Ubisoft Annecy,3076,0.03,2010
EU_Sales,Action,Fist of the North Star: Ken's Rage,X360,Ubisoft Annecy,8708,0.02,2010
EU_Sales,Action,FlingSmash,Wii,Nintendo,4130,0.01,2010
EU_Sales,Action,Frogger 3D,3DS,Konami Digital Entertainment,7513,0.03,2011
EU_Sales,Action,Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,3DS,Namco Bandai Games,16570,0,2014
EU_Sales,Action,Future Card Buddy Fight: Yuujou no Bakunetsu Fight,3DS,FuRyu,12166,0,2015
EU_Sales,Action,Fuuraiki 3,PSV,Unknown,16149,0,2015
EU_Sales,Action,G1 Grand Prix,3DS,Genki,13190,0,2012
EU_Sales,Action,GachiTora! Abarenbou Kyoushi in High School,PSP,Spike,12877,0,2011
EU_Sales,Action,Gaist Crusher,3DS,Capcom,13306,0,2013
EU_Sales,Action,Gaist Crusher God,3DS,Capcom,15866,0,2014
EU_Sales,Action,Gal Gun: Double Peace,PSV,PQube,14361,0.02,2015
EU_Sales,Action,Game Center CX: 3-Choume no Arino,3DS,Namco Bandai Games,12361,0,2014
EU_Sales,Action,Game Party: Champions,WiiU,Warner Bros. Interactive Entertainment,9307,0.03,2012
EU_Sales,Action,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,PS3,Namco Bandai Games,7355,0,2010
EU_Sales,Action,Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,PS3,Namco Bandai Games,7139,0,2011
EU_Sales,Action,Gekijouban Madoka Magicka: The Battle Pentagram,PSV,Namco Bandai Games,11527,0,2013
EU_Sales,Action,Generator Rex: Agent of Providence,3DS,Activision,10689,0.02,2011
EU_Sales,Action,Generator Rex: Agent of Providence,DS,Activision,12059,0.01,2011
EU_Sales,Action,Generator Rex: Agent of Providence,PS3,Activision,11767,0.01,2011
EU_Sales,Action,Generator Rex: Agent of Providence,Wii,Activision,10910,0.01,2011
EU_Sales,Action,Generator Rex: Agent of Providence,X360,Activision,12386,0.01,2011
EU_Sales,Action,Genroh,PSP,Idea Factory,15219,0,2012
EU_Sales,Action,Ghostbusters: The Video Game (DS Version),PC,Take-Two Interactive,10835,0.08,2010
EU_Sales,Action,Ghostbusters: The Video Game (DS Version),PS3,Take-Two Interactive,806,0.99,2010
EU_Sales,Action,Gintama no Sugoroku,PSP,Namco Bandai Games,12758,0,2013
EU_Sales,Action,Girl Friend Beta: Kimi to Sugosu Natsuyasumi,PSV,Namco Bandai Games,15956,0,2015
EU_Sales,Action,Girls Mode 3: Kirakira Code,3DS,Nintendo,6979,0,2015
EU_Sales,Action,Girls und Panzer: I Will Master Tankery,PSV,Namco Bandai Games,10919,0,2014
EU_Sales,Action,Gladiator Begins,PSP,PQube,9716,0.01,2010
EU_Sales,Action,God Eater,PSP,Unknown,2831,0,2010
EU_Sales,Action,God Eater Resurrection,PS4,Namco Bandai Games,11384,0,2015
EU_Sales,Action,God Eater Resurrection,PSV,Namco Bandai Games,7901,0,2015
EU_Sales,Action,God of War Collection,PSV,Sony Computer Entertainment,5574,0.1,2014
EU_Sales,Action,God of War III,PS3,Sony Computer Entertainment,217,1.36,2010
EU_Sales,Action,God of War III,PS4,Sony Computer Entertainment,3214,0.29,2015
EU_Sales,Action,God of War Saga,PS3,Sony Computer Entertainment,2642,0,2012
EU_Sales,Action,God of War: Ascension,PS3,Sony Computer Entertainment,697,0.68,2013
EU_Sales,Action,God of War: Ghost of Sparta,PSP,Sony Computer Entertainment,2045,0.36,2010
EU_Sales,Action,God of War: Origins Collection,PS3,Sony Computer Entertainment,3627,0.08,2011
EU_Sales,Action,Gods Eater Burst,PSP,Namco Bandai Games,3086,0,2010
EU_Sales,Action,Godzilla (2014),PS3,Namco Bandai Games,12084,0.01,2014
EU_Sales,Action,Godzilla (2015),PS4,Namco Bandai Games,8145,0.03,2014
EU_Sales,Action,GoGo's Crazy Bones,DS,GameMill Entertainment,13732,0.04,2012
EU_Sales,Action,GoldenEye 007 (2010),DS,Activision,8809,0.03,2010
EU_Sales,Action,GoldenEye 007 (2010),Wii,Activision,935,0.71,2010
EU_Sales,Action,Gon: BakuBakuBakuBaku Adventure,3DS,Namco Bandai Games,15558,0,2012
EU_Sales,Action,Grand Theft Auto V,PC,Take-Two Interactive,1898,0.64,2015
EU_Sales,Action,Grand Theft Auto V,PS3,Take-Two Interactive,17,9.27,2013
EU_Sales,Action,Grand Theft Auto V,PS4,Take-Two Interactive,45,5.81,2014
EU_Sales,Action,Grand Theft Auto V,X360,Take-Two Interactive,24,5.31,2013
EU_Sales,Action,Grand Theft Auto V,XOne,Take-Two Interactive,198,2.01,2014
EU_Sales,Action,Gravity Falls: Legend of the Gnome Gemulets,3DS,Ubisoft,13655,0,2015
EU_Sales,Action,Gravity Rush,PSV,Sony Computer Entertainment,3169,0.2,2012
EU_Sales,Action,Gravity Rush Remastered,PS4,Sony Computer Entertainment,9578,0.05,2015
EU_Sales,Action,Great Battle Full Blast,PSP,Namco Bandai Games,13647,0,2012
EU_Sales,Action,Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,3DS,Capcom,7784,0,2015
EU_Sales,Action,Green Lantern: Rise of the Manhunters,3DS,Warner Bros. Interactive Entertainment,9542,0.03,2011
EU_Sales,Action,Green Lantern: Rise of the Manhunters,DS,Warner Bros. Interactive Entertainment,10168,0.02,2011
EU_Sales,Action,Green Lantern: Rise of the Manhunters,PS3,Warner Bros. Interactive Entertainment,8218,0.05,2011
EU_Sales,Action,Green Lantern: Rise of the Manhunters,Wii,Warner Bros. Interactive Entertainment,10490,0.04,2011
EU_Sales,Action,Green Lantern: Rise of the Manhunters,X360,Warner Bros. Interactive Entertainment,9508,0.05,2011
EU_Sales,Action,Gudetama: Hanjuku de Tanomuwa,3DS,Rocket Company,14702,0,2015
EU_Sales,Action,Guild 01,3DS,Level 5,13157,0,2012
EU_Sales,Action,Guild Wars 2,PC,NCSoft,693,1.06,2012
EU_Sales,Action,Gundam Assault Survive,PSP,Namco Bandai Games,8348,0,2010
EU_Sales,Action,Gundam Breaker,PS3,Namco Bandai Games,6451,0,2013
EU_Sales,Action,Gundam Breaker,PSV,Namco Bandai Games,10823,0,2013
EU_Sales,Action,Gundam Breaker 2,PS3,Namco Bandai Games,9088,0,2014
EU_Sales,Action,Gundam Breaker 2,PSV,Namco Bandai Games,8813,0,2014
EU_Sales,Action,Gundam Memories: Tatakai no Kioku,PSP,Namco Bandai Games,9762,0,2011
EU_Sales,Action,Gundam the 3D Battle,3DS,Namco Bandai Games,11360,0,2011
EU_Sales,Action,Hagane no Renkinjutsushi - Fullmetal Alchemist: Yakusoku no Hi e,PSP,Namco Bandai Games,12477,0,2010
EU_Sales,Action,Hakuoki Zuisouroku Omokage Hana,PSV,Idea Factory,14385,0,2015
EU_Sales,Action,Hakuoki: Reimeiroku - Omouhase Kara,PSV,Idea Factory,16551,0,2015
EU_Sales,Action,Hakuoki: Reimeiroku DS,DS,Idea Factory,16205,0,2012
EU_Sales,Action,Hakuoki: Shinkai - Furi no Shou,PSV,Idea Factory,15355,0,2015
EU_Sales,Action,Hakuouki: Bakumatsu Musou Roku,PSP,Idea Factory,13398,0,2012
EU_Sales,Action,Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,PSP,Idea Factory,12744,0,2012
EU_Sales,Action,Hanaoni: Yume no Tsudzuki,PSP,Idea Factory,13727,0,2012
EU_Sales,Action,Happy Feet Two,3DS,Warner Bros. Interactive Entertainment,10161,0.02,2011
EU_Sales,Action,Harry Potter and the Deathly Hallows - Part 1,DS,Electronic Arts,4598,0.19,2010
EU_Sales,Action,Harry Potter and the Deathly Hallows - Part 1,PC,Electronic Arts,10645,0.02,2010
EU_Sales,Action,Harry Potter and the Deathly Hallows - Part 1,PS3,Electronic Arts,4661,0.21,2010
EU_Sales,Action,Harry Potter and the Deathly Hallows - Part 1,Wii,Electronic Arts,3639,0.28,2010
EU_Sales,Action,Harry Potter and the Deathly Hallows - Part 1,X360,Electronic Arts,4302,0.2,2010
EU_Sales,Action,Harry Potter and the Deathly Hallows - Part 2,DS,Electronic Arts,6878,0.1,2011
EU_Sales,Action,Harry Potter and the Deathly Hallows - Part 2,PC,Electronic Arts,10653,0.04,2011
EU_Sales,Action,Harry Potter and the Deathly Hallows - Part 2,PS3,Electronic Arts,5405,0.15,2011
EU_Sales,Action,Harry Potter and the Deathly Hallows - Part 2,Wii,Electronic Arts,5309,0.14,2011
EU_Sales,Action,Harry Potter and the Deathly Hallows - Part 2,X360,Electronic Arts,5375,0.12,2011
EU_Sales,Action,Harukanaru Toki no Naka de 6,PSP,Tecmo Koei,15933,0,2015
EU_Sales,Action,Harukanaru Toki no Naka de 6,PSV,Tecmo Koei,14688,0,2015
EU_Sales,Action,Harvest Moon 3D: A New Beginning,3DS,Marvelous Entertainment,2279,0.17,2012
EU_Sales,Action,Hatsune Miku: Project Mirai 2,3DS,Sega,7166,0,2013
EU_Sales,Action,Haunted House,Wii,Atari,9026,0,2010
EU_Sales,Action,Heart Catch PreCure! Oshare Collection,DS,Namco Bandai Games,10041,0,2010
EU_Sales,Action,Higurashi no Naku Koro ni Iki,PS3,Kaga Create,16109,0,2015
EU_Sales,Action,Higurashi no Naku Koro ni Iki,PSV,Kaga Create,14584,0,2015
EU_Sales,Action,Hitman: Absolution,PC,Square Enix,6709,0.17,2012
EU_Sales,Action,Hitman: Absolution,PS3,Square Enix,747,1.07,2012
EU_Sales,Action,Hitman: Absolution,X360,Square Enix,999,0.9,2012
EU_Sales,Action,Hitman: HD Trilogy,PS3,Square Enix,7202,0.1,2013
EU_Sales,Action,Hitman: HD Trilogy,X360,Square Enix,8055,0.09,2013
EU_Sales,Action,Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,3DS,Nippon Columbia,12072,0,2014
EU_Sales,Action,Hoppechan: Tsukutte! Asonde! Punipuni Town!!,3DS,Nippon Columbia,8948,0,2013
EU_Sales,Action,"Horse Life 4: My Horse, My Friend, My Champion",3DS,Unknown,16463,0.01,2015
EU_Sales,Action,How to Train Your Dragon,DS,Activision,3737,0.17,2010
EU_Sales,Action,How to Train Your Dragon,PS3,Activision,8049,0.04,2010
EU_Sales,Action,How to Train Your Dragon,Wii,Activision,4531,0.15,2010
EU_Sales,Action,How to Train Your Dragon,X360,Activision,9145,0.02,2010
EU_Sales,Action,Hunted: The Demon's Forge,PC,Bethesda Softworks,12948,0.01,2011
EU_Sales,Action,Hunted: The Demon's Forge,PS3,Bethesda Softworks,6579,0.08,2011
EU_Sales,Action,Hunted: The Demon's Forge,X360,Bethesda Softworks,7246,0.07,2011
EU_Sales,Action,Hunter x Hunter: Wonder Adventure,PSP,Namco Bandai Games,13922,0,2012
EU_Sales,Action,Hyakka Yakou,PSV,Unknown,16203,0,2015
EU_Sales,Action,Hyakki Yagyou Kaidan Romance,PSP,Quinrose,16549,0,2012
EU_Sales,Action,Hyperdimension Neptunia mk2,PS3,Nippon Ichi Software,16453,0.01,2011
EU_Sales,Action,Hyperdimension Neptunia mk2,PSV,Compile Heart,13522,0,2014
EU_Sales,Action,Hyperdimension Neptunia Re;Birth 2,PSV,Idea Factory International,11135,0.02,2014
EU_Sales,Action,Hyperdimension Neptunia Re;Birth 3,PSV,Idea Factory International,9969,0.01,2014
EU_Sales,Action,Hyperdimension Neptunia U: Action Unleashed,PSV,Idea Factory International,8226,0.02,2014
EU_Sales,Action,Hyrule Warriors,WiiU,Nintendo,1576,0.42,2014
EU_Sales,Action,ICO,PS3,Sony Computer Entertainment,12499,0,2011
EU_Sales,Action,Ikki Tousen: Xross Impact,PSP,Marvelous Interactive,12288,0,2010
EU_Sales,Action,inFAMOUS 2,PS3,Sony Computer Entertainment,941,0.49,2011
EU_Sales,Action,Infamous: First Light,PS4,Sony Computer Entertainment,13761,0.03,2014
EU_Sales,Action,inFAMOUS: Second Son,PS4,Sony Computer Entertainment,539,0.97,2014
EU_Sales,Action,Infinite Stratos 2: Love and Purge,PSV,5pb,16078,0,2015
EU_Sales,Action,Invizimals: The Alliance,PSV,Sony Computer Entertainment,11848,0.05,2013
EU_Sales,Action,Invizimals: The Lost Kingdom,PS3,Sony Computer Entertainment,15144,0.02,2013
EU_Sales,Action,Invizimals: The Lost Tribes,PSP,Sony Computer Entertainment,10109,0.08,2011
EU_Sales,Action,Iron Man 2,DS,Sega,5371,0.16,2010
EU_Sales,Action,Iron Man 2,PS3,Sega,4825,0.19,2010
EU_Sales,Action,Iron Man 2,PSP,Sega,5042,0.12,2010
EU_Sales,Action,Iron Man 2,Wii,Sega,5462,0.15,2010
EU_Sales,Action,Iron Man 2,X360,Sega,6284,0.1,2010
EU_Sales,Action,Irotoridori no Sekai: World's End Re-Birth,PSV,HuneX,16502,0,2015
EU_Sales,Action,Jaws: Ultimate Predator,3DS,Majesco Entertainment,9923,0,2011
EU_Sales,Action,Jaws: Ultimate Predator,Wii,Majesco Entertainment,10825,0,2011
EU_Sales,Action,Jewel Link: Galactic Quest,DS,Avanquest Software,15374,0.02,2012
EU_Sales,Action,Jewel Quest 5: The Sleepless Star,DS,Licensed 4U,14745,0.02,2012
EU_Sales,Action,Jewel Quest 5: The Sleepless Star,PC,Astragon,13553,0.02,2011
EU_Sales,Action,Jikkyou Powerful Pro Yakyuu 2012,PS3,Konami Digital Entertainment,7493,0,2012
EU_Sales,Action,Jikkyou Powerful Pro Yakyuu 2012,PSP,Konami Digital Entertainment,8810,0,2012
EU_Sales,Action,Jikkyou Powerful Pro Yakyuu 2012,PSV,Konami Digital Entertainment,11139,0,2012
EU_Sales,Action,Jissen Pachislot Secrets! Fist of the North Star F - Seikimatsu Kyuuseishu Densetsu,PS3,Sega,12439,0,2012
EU_Sales,Action,Just Cause 2,PC,Square Enix,9549,0.1,2010
EU_Sales,Action,Just Cause 2,PS3,Square Enix,978,0.94,2010
EU_Sales,Action,Just Cause 2,X360,Square Enix,1134,0.85,2010
EU_Sales,Action,Just Cause 3,PC,Square Enix,9138,0.11,2015
EU_Sales,Action,Just Cause 3,PS4,Square Enix,949,1.02,2015
EU_Sales,Action,Just Cause 3,XOne,Square Enix,2369,0.38,2015
EU_Sales,Action,Just Dance: Disney Party 2,WiiU,Ubisoft,11554,0.01,2015
EU_Sales,Action,Just Dance: Disney Party 2,X360,Ubisoft,11867,0.01,2015
EU_Sales,Action,Just Dance: Disney Party 2,XOne,Ubisoft,12119,0.01,2015
EU_Sales,Action,Juusanshi Engi Engetsu Sangokuden 2,PSP,Idea Factory,14951,0,2014
EU_Sales,Action,Jyuzaengi: Engetsu Sangokuden,PSP,Idea Factory,14444,0,2012
EU_Sales,Action,Kaijuu Busters Powered,DS,Namco Bandai Games,11399,0,2011
EU_Sales,Action,Kaitou Joker: Toki o Koeru Kaitou to Ushinawareta Houseki,3DS,Namco Bandai Games,16067,0,2015
EU_Sales,Action,Kaizoku Sentai Gokaiger: Atsumete Henshin! 35 Sentai!,DS,Namco Bandai Games,14738,0,2011
EU_Sales,Action,Kamen Rider: Battride War,PS3,Namco Bandai Games,7831,0,2013
EU_Sales,Action,Kamen Rider: Battride War II,PS3,Namco Bandai Games,10436,0,2014
EU_Sales,Action,Kamen Rider: Battride War II,WiiU,Namco Bandai Games,15535,0,2014
EU_Sales,Action,Kamen Rider: Travelers Senki,3DS,Seventh Chord,11387,0,2013
EU_Sales,Action,Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,DS,Takara Tomy,12698,0,2010
EU_Sales,Action,Kenka Bancho Bros: Tokyo Battle Royale,PSP,Spike,10433,0,2012
EU_Sales,Action,Kenka Banchou 4: Ichinen Sensou,PSP,Spike,7878,0,2010
EU_Sales,Action,Kenka Banchou 5: Otoko no Housoku,PSP,Spike,9050,0,2011
EU_Sales,Action,Keshisasu-Kun: Battle Kas-tival,DS,Konami Digital Entertainment,14452,0,2010
EU_Sales,Action,Kid Adventures: Sky Captain,Wii,Unknown,8507,0.04,2010
EU_Sales,Action,Kid Icarus: Uprising,3DS,Nintendo,1550,0.35,2012
EU_Sales,Action,Kidou Senshi Gundam Seed Battle Destiny,PSV,Namco Bandai Games,9685,0,2012
EU_Sales,Action,Kidou Senshi Gundam UC,PS3,Namco Bandai Games,10476,0,2012
EU_Sales,Action,Killer is Dead,PS3,Deep Silver,7145,0.04,2013
EU_Sales,Action,Killer is Dead,X360,Deep Silver,9803,0.02,2013
EU_Sales,Action,Kimikare: New Semester,PSP,Idea Factory,15637,0,2012
EU_Sales,Action,Kinect Star Wars,X360,Microsoft Game Studios,972,0.57,2012
EU_Sales,Action,Kingdom Hearts 3D: Dream Drop Distance,3DS,Square Enix,1178,0.26,2012
EU_Sales,Action,Kingdom: Ikkitousen no Ken,PSP,Konami Digital Entertainment,15087,0,2010
EU_Sales,Action,Kirby's Dream Collection: Special Edition,Wii,Nintendo,2975,0,2012
EU_Sales,Action,Knights Contract,PS3,Namco Bandai Games,11210,0.03,2011
EU_Sales,Action,Knights Contract,X360,Namco Bandai Games,11473,0.03,2011
EU_Sales,Action,Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,PSP,Broccoli,16488,0,2012
EU_Sales,Action,Kokoro Connect: Yochi Random,PSP,Namco Bandai Games,15434,0,2012
EU_Sales,Action,K-On! After School Live!! HD Ver.,PS3,Sega,14215,0,2012
EU_Sales,Action,Kung Fu Panda 2,DS,THQ,6982,0.05,2011
EU_Sales,Action,Kung Fu Panda 2,PS3,THQ,10683,0.04,2011
EU_Sales,Action,Kung Fu Panda 2,Wii,THQ,9020,0.05,2011
EU_Sales,Action,Kung Fu Panda 2,X360,THQ,6653,0.07,2011
EU_Sales,Action,Kung Fu Panda: Showdown of Legendary Legends,3DS,Little Orbit,15339,0.02,2015
EU_Sales,Action,Kung Fu Panda: Showdown of Legendary Legends,PS3,Little Orbit,15174,0.02,2015
EU_Sales,Action,Kung Fu Panda: Showdown of Legendary Legends,X360,Little Orbit,14548,0.03,2015
EU_Sales,Action,Kung Fu Rider,PS3,Sony Computer Entertainment,7492,0.1,2010
EU_Sales,Action,Kung Zhu,DS,Activision,6101,0,2010
EU_Sales,Action,Kung-Fu: High Impact,X360,Black Bean Games,8933,0.06,2011
EU_Sales,Action,Kurohyou 2: Ryu ga Gotoku Ashura Hen,PSP,Sega,7580,0,2012
EU_Sales,Action,Kuroko's Basketball: Ties to Future,3DS,Namco Bandai Games,11254,0,2015
EU_Sales,Action,L.G.S: Shinsetsu Houshinengi,PSP,Idea Factory,15757,0,2012
EU_Sales,Action,Lara Croft and the Temple of Osiris,PC,Square Enix,15642,0.02,2014
EU_Sales,Action,Lara Croft and the Temple of Osiris,PS4,Square Enix,11267,0.07,2014
EU_Sales,Action,Legend of Kay,DS,JoWood Productions,12367,0,2010
EU_Sales,Action,Legend of Kay,PS4,Nordic Games,12328,0.03,2015
EU_Sales,Action,Legend of Kay,WiiU,Nordic Games,12823,0.02,2015
EU_Sales,Action,Legend of Kay Anniversary,PS4,Nordic Games,15445,0.02,2015
